Ticket,Open Time,Action,Size,Symbol,Open Price,Stop Loss,Take Profit,Close Time,Close Price,Commission,Exit Reason,PL,Raw Money Profit,Swap
171,2021-09-13 15:00:00,buy,0.033333333333333326,EURUSD,1.18097,1.17347,1.19597,2021-09-15 02:00:00,1.18084,-0.23,logic_regime_change,-0.83,-0.43,-0.17
172,2021-09-24 02:00:00,buy,0.033333333333333326,EURUSD,1.17389,1.16639,1.18889,2021-09-29 07:00:00,1.16639,-0.23,catastrophic_stop_loss,-25.65,-25.0,-0.42
173,2021-09-30 02:00:00,buy,0.033333333333333326,EURUSD,1.16039,1.15289,1.17539,2021-10-05 02:00:00,1.16032,-0.23,logic_regime_change,-0.88,-0.23,-0.42
174,2021-10-14 02:00:00,buy,0.033333333333333326,EURUSD,1.15899,1.15149,1.17399,2021-11-03 02:00:00,1.15825,-0.23,logic_regime_change,-4.37,-2.47,-1.67
175,2021-11-03 02:00:00,sell,0.033333333333333326,EURUSD,1.15825,1.16575,1.14325,2021-11-12 03:00:00,1.14406,-0.23,logic_regime_change,47.16,47.3,0.09
176,2021-11-12 03:00:00,buy,0.033333333333333326,EURUSD,1.14406,1.13656,1.15906,2021-11-15 20:00:00,1.13656,-0.23,catastrophic_stop_loss,-25.48,-25.0,-0.25
177,2021-11-16 05:00:00,buy,0.033333333333333326,EURUSD,1.13836,1.13086,1.15336,2021-11-17 03:00:00,1.13086,-0.23,catastrophic_stop_loss,-25.32,-25.0,-0.08
178,2021-11-17 08:00:00,buy,0.033333333333333326,EURUSD,1.13028,1.12278,1.14528,2021-11-23 02:00:00,1.12278,-0.23,catastrophic_stop_loss,-25.73,-25.0,-0.5
179,2021-11-24 08:00:00,buy,0.033333333333333326,EURUSD,1.12454,1.11704,1.13954,2021-11-30 16:00:00,1.12597,-0.23,logic_regime_change,4.03,4.77,-0.5
180,2021-11-30 16:00:00,sell,0.033333333333333326,EURUSD,1.12597,1.13347,1.11097,2021-11-30 20:00:00,1.13347,-0.23,catastrophic_stop_loss,-25.23,-25.0,0.0
181,2021-12-01 15:00:00,buy,0.033333333333333326,EURUSD,1.13528,1.12778,1.15028,2021-12-03 15:00:00,1.12778,-0.23,catastrophic_stop_loss,-25.4,-25.0,-0.17
182,2021-12-06 11:00:00,buy,0.033333333333333326,EURUSD,1.12983,1.12233,1.14483,2021-12-15 19:00:00,1.12233,-0.23,catastrophic_stop_loss,-25.98,-25.0,-0.75
183,2021-12-15 20:00:00,buy,0.033333333333333326,EURUSD,1.12725,1.11975,1.14225,2021-12-22 03:00:00,1.12773,-0.23,logic_regime_change,0.78,1.6,-0.58
184,2021-12-22 04:00:00,sell,0.033333333333333326,EURUSD,1.12759,1.13509,1.11259,2021-12-29 15:00:00,1.13509,-0.23,catastrophic_stop_loss,-25.16,-25.0,0.07
185,2021-12-30 05:00:00,sell,0.033333333333333326,EURUSD,1.13326,1.14076,1.11826,2021-12-31 03:00:00,1.13189,-0.23,logic_regime_change,4.34,4.57,0.01
186,2021-12-31 03:00:00,buy,0.033333333333333326,EURUSD,1.13189,1.12439,1.14689,2022-01-13 08:00:00,1.14689,-0.23,take_profit,48.68,50.0,-1.08
187,2022-01-13 10:00:00,buy,0.033333333333333326,EURUSD,1.14714,1.13964,1.16214,2022-01-17 12:00:00,1.13964,-0.23,catastrophic_stop_loss,-25.57,-25.0,-0.33
188,2022-01-17 15:00:00,buy,0.033333333333333326,EURUSD,1.14117,1.13367,1.15617,2022-01-18 16:00:00,1.13367,-0.23,catastrophic_stop_loss,-25.32,-25.0,-0.08
189,2022-01-19 04:00:00,buy,0.033333333333333326,EURUSD,1.13276,1.12526,1.14776,2022-01-26 19:00:00,1.12526,-0.23,catastrophic_stop_loss,-25.82,-25.0,-0.58
190,2022-01-27 22:00:00,buy,0.033333333333333326,EURUSD,1.11454,1.10704,1.12954,2022-02-02 10:00:00,1.12954,-0.23,take_profit,49.27,50.0,-0.5
191,2022-02-03 14:00:00,buy,0.033333333333333326,EURUSD,1.13667,1.12917,1.15167,2022-02-14 15:00:00,1.12917,-0.23,catastrophic_stop_loss,-26.15,-25.0,-0.92
192,2022-02-14 18:00:00,buy,0.033333333333333326,EURUSD,1.13105,1.12355,1.14605,2022-02-18 03:00:00,1.13672,-0.23,logic_regime_change,18.33,18.9,-0.33
193,2022-02-18 12:00:00,sell,0.033333333333333326,EURUSD,1.1362,1.1437,1.1212,2022-02-24 04:00:00,1.1212,-0.23,take_profit,49.83,50.0,0.06
194,2022-02-27 23:00:00,sell,0.033333333333333326,EURUSD,1.11566,1.12316,1.10066,2022-02-28 10:00:00,1.12316,-0.23,catastrophic_stop_loss,-25.22,-25.0,0.01
195,2022-03-01 02:00:00,sell,0.033333333333333326,EURUSD,1.12019,1.12769,1.10519,2022-03-01 03:00:00,1.11965,-0.23,logic_regime_change,1.57,1.8,0.0
196,2022-03-21 03:00:00,buy,0.033333333333333326,EURUSD,1.10491,1.09741,1.11991,2022-03-22 06:00:00,1.09741,-0.23,catastrophic_stop_loss,-25.32,-25.0,-0.08
197,2022-03-22 10:00:00,buy,0.033333333333333326,EURUSD,1.09964,1.09214,1.11464,2022-03-30 02:00:00,1.11044,-0.23,logic_regime_change,35.1,36.0,-0.67
198,2022-04-08 09:00:00,buy,0.033333333333333326,EURUSD,1.08667,1.07917,1.10167,2022-04-14 13:00:00,1.07917,-0.23,catastrophic_stop_loss,-25.73,-25.0,-0.5
199,2022-04-15 08:00:00,buy,0.033333333333333326,EURUSD,1.08118,1.07368,1.09618,2022-04-19 02:00:00,1.0777,-0.23,logic_regime_change,-12.17,-11.6,-0.33
200,2022-04-21 07:00:00,buy,0.033333333333333326,EURUSD,1.09023,1.08273,1.10523,2022-04-21 08:00:00,1.09268,-0.23,logic_regime_change,7.93,8.17,-0.0
201,2022-04-21 12:00:00,buy,0.033333333333333326,EURUSD,1.08803,1.08053,1.10303,2022-04-21 13:00:00,1.08913,-0.23,logic_regime_change,3.43,3.67,-0.0
202,2022-05-18 02:00:00,sell,0.033333333333333326,EURUSD,1.05393,1.06143,1.03893,2022-05-23 08:00:00,1.06143,-0.23,catastrophic_stop_loss,-25.18,-25.0,0.05
203,2022-05-24 00:00:00,sell,0.033333333333333326,EURUSD,1.06836,1.07586,1.05336,2022-05-27 01:00:00,1.07586,-0.23,catastrophic_stop_loss,-25.2,-25.0,0.03
204,2022-05-27 02:00:00,buy,0.033333333333333326,EURUSD,1.07626,1.06876,1.09126,2022-05-31 12:00:00,1.06876,-0.23,catastrophic_stop_loss,-25.57,-25.0,-0.33
205,2022-05-31 18:00:00,buy,0.033333333333333326,EURUSD,1.07379,1.06629,1.08879,2022-06-01 14:00:00,1.06629,-0.23,catastrophic_stop_loss,-25.32,-25.0,-0.08
206,2022-06-02 03:00:00,buy,0.033333333333333326,EURUSD,1.06498,1.05748,1.07998,2022-06-10 11:00:00,1.05748,-0.23,catastrophic_stop_loss,-25.9,-25.0,-0.67
207,2022-06-13 04:00:00,buy,0.033333333333333326,EURUSD,1.04916,1.04166,1.06416,2022-06-13 19:00:00,1.04166,-0.23,catastrophic_stop_loss,-25.23,-25.0,-0.0
208,2022-06-13 23:00:00,buy,0.033333333333333326,EURUSD,1.04074,1.03324,1.05574,2022-06-16 02:00:00,1.04344,-0.23,logic_regime_change,8.52,9.0,-0.25
209,2022-07-05 09:00:00,sell,0.033333333333333326,EURUSD,1.03079,1.03829,1.01579,2022-07-05 10:00:00,1.02954,-0.23,logic_regime_change,3.93,4.17,0.0
210,2022-07-19 08:00:00,buy,0.033333333333333326,EURUSD,1.02414,1.01664,1.03914,2022-07-19 09:00:00,1.02441,-0.23,logic_regime_change,0.67,0.9,-0.0
211,2022-07-19 13:00:00,buy,0.033333333333333326,EURUSD,1.02285,1.01535,1.03785,2022-07-19 14:00:00,1.02415,-0.23,logic_regime_change,4.1,4.33,-0.0
212,2022-07-21 13:00:00,buy,0.033333333333333326,EURUSD,1.02645,1.01895,1.04145,2022-07-21 13:00:00,1.01895,-0.23,catastrophic_stop_loss,-25.23,-25.0,-0.0
213,2022-07-26 02:00:00,buy,0.033333333333333326,EURUSD,1.02411,1.01661,1.03911,2022-07-26 10:00:00,1.01661,-0.23,catastrophic_stop_loss,-25.23,-25.0,-0.0
214,2022-07-27 01:00:00,buy,0.033333333333333326,EURUSD,1.01399,1.00649,1.02899,2022-07-27 19:00:00,1.02008,-0.23,logic_regime_change,20.07,20.3,-0.0
215,2022-07-28 01:00:00,buy,0.033333333333333326,EURUSD,1.01867,1.01117,1.03367,2022-07-28 10:00:00,1.01533,-0.23,logic_regime_change,-11.37,-11.13,-0.0
216,2022-07-28 21:00:00,buy,0.033333333333333326,EURUSD,1.01972,1.01222,1.03472,2022-07-29 11:00:00,1.02405,-0.23,logic_regime_change,14.12,14.43,-0.08
217,2022-07-29 20:00:00,buy,0.033333333333333326,EURUSD,1.02218,1.01468,1.03718,2022-08-03 14:00:00,1.01468,-0.23,catastrophic_stop_loss,-25.65,-25.0,-0.42
218,2022-08-03 20:00:00,buy,0.033333333333333326,EURUSD,1.01696,1.00946,1.03196,2022-08-04 02:00:00,1.01691,-0.23,logic_regime_change,-0.48,-0.17,-0.08
219,2022-08-15 02:00:00,buy,0.033333333333333326,EURUSD,1.02571,1.01821,1.04071,2022-08-15 15:00:00,1.01821,-0.23,catastrophic_stop_loss,-25.23,-25.0,-0.0
220,2022-08-16 02:00:00,buy,0.033333333333333326,EURUSD,1.0157,1.0082,1.0307,2022-08-18 17:00:00,1.0082,-0.23,catastrophic_stop_loss,-25.4,-25.0,-0.17
221,2022-08-19 06:00:00,buy,0.033333333333333326,EURUSD,1.00829,1.00079,1.02329,2022-08-22 07:00:00,1.00079,-0.23,catastrophic_stop_loss,-25.48,-25.0,-0.25
222,2022-08-23 01:00:00,buy,0.033333333333333326,EURUSD,0.99398,0.98648,1.00898,2022-08-24 02:00:00,0.99494,-0.23,logic_regime_change,2.88,3.2,-0.08
223,2022-08-24 15:00:00,buy,0.033333333333333326,EURUSD,0.99899,0.99149,1.01399,2022-08-24 21:00:00,0.99647,-0.23,logic_regime_change,-8.63,-8.4,-0.0
224,2022-08-26 15:00:00,buy,0.033333333333333326,EURUSD,1.00146,0.99396,1.01646,2022-08-26 19:00:00,0.99639,-0.23,logic_regime_change,-17.13,-16.9,-0.0
225,2022-09-02 02:00:00,buy,0.033333333333333326,EURUSD,0.99566,0.98816,1.01066,2022-09-02 17:00:00,0.99695,-0.23,logic_regime_change,4.07,4.3,-0.0
226,2022-09-02 18:00:00,buy,0.033333333333333326,EURUSD,0.99604,0.98854,1.01104,2022-09-05 05:00:00,0.98854,-0.23,catastrophic_stop_loss,-25.48,-25.0,-0.25
227,2022-09-05 10:00:00,buy,0.033333333333333326,EURUSD,0.99237,0.98487,1.00737,2022-09-09 03:00:00,1.00737,-0.23,take_profit,49.43,50.0,-0.33
228,2022-09-12 02:00:00,buy,0.033333333333333326,EURUSD,1.00884,1.00134,1.02384,2022-09-12 10:00:00,1.01469,-0.23,logic_regime_change,19.27,19.5,-0.0
229,2022-09-12 13:00:00,buy,0.033333333333333326,EURUSD,1.01415,1.00665,1.02915,2022-09-13 12:00:00,1.00665,-0.23,catastrophic_stop_loss,-25.32,-25.0,-0.08
230,2022-09-13 13:00:00,sell,0.033333333333333326,EURUSD,1.00375,1.01125,0.98875,2022-09-13 19:00:00,0.99775,-0.23,logic_regime_change,19.77,20.0,0.0
231,2022-09-14 04:00:00,buy,0.033333333333333326,EURUSD,0.99888,0.99138,1.01388,2022-09-21 06:00:00,0.99138,-0.23,catastrophic_stop_loss,-25.82,-25.0,-0.58
232,2022-09-22 06:00:00,buy,0.033333333333333326,EURUSD,0.98246,0.97496,0.99746,2022-09-22 14:00:00,0.98382,-0.23,logic_regime_change,4.3,4.53,-0.0
233,2022-09-22 15:00:00,buy,0.033333333333333326,EURUSD,0.98153,0.97403,0.99653,2022-09-22 16:00:00,0.984,-0.23,logic_regime_change,8.0,8.23,-0.0
234,2022-09-22 17:00:00,buy,0.033333333333333326,EURUSD,0.98397,0.97647,0.99897,2022-09-23 08:00:00,0.97647,-0.23,catastrophic_stop_loss,-25.32,-25.0,-0.08
235,2022-09-26 01:00:00,sell,0.033333333333333326,EURUSD,0.95694,0.96444,0.94194,2022-09-26 01:00:00,0.96444,-0.23,catastrophic_stop_loss,-25.23,-25.0,0.0
236,2022-09-26 09:00:00,buy,0.033333333333333326,EURUSD,0.96849,0.96099,0.98349,2022-09-26 10:00:00,0.96468,-0.23,logic_regime_change,-12.93,-12.7,-0.0
237,2022-09-26 14:00:00,buy,0.033333333333333326,EURUSD,0.96747,0.95997,0.98247,2022-09-26 15:00:00,0.96479,-0.23,logic_regime_change,-9.17,-8.93,-0.0
238,2022-09-27 00:00:00,buy,0.033333333333333326,EURUSD,0.962,0.9545,0.977,2022-09-28 02:00:00,0.9545,-0.23,catastrophic_stop_loss,-25.32,-25.0,-0.08
239,2022-09-28 14:00:00,buy,0.033333333333333326,EURUSD,0.96047,0.95297,0.97547,2022-09-28 16:00:00,0.96796,-0.23,logic_regime_change,24.73,24.97,-0.0
240,2022-09-28 17:00:00,buy,0.033333333333333326,EURUSD,0.9702,0.9627,0.9852,2022-09-29 13:00:00,0.96882,-0.23,logic_regime_change,-4.92,-4.6,-0.08
241,2022-09-29 19:00:00,buy,0.033333333333333326,EURUSD,0.97912,0.97162,0.99412,2022-09-30 10:00:00,0.97971,-0.23,logic_regime_change,1.65,1.97,-0.08
242,2022-10-03 02:00:00,buy,0.033333333333333326,EURUSD,0.98256,0.97506,0.99756,2022-10-04 15:00:00,0.99756,-0.23,take_profit,49.68,50.0,-0.08
243,2022-10-06 01:00:00,buy,0.033333333333333326,EURUSD,0.99167,0.98417,1.00667,2022-10-06 13:00:00,0.98417,-0.23,catastrophic_stop_loss,-25.23,-25.0,-0.0
244,2022-10-07 03:00:00,buy,0.033333333333333326,EURUSD,0.98076,0.97326,0.99576,2022-10-07 12:00:00,0.97326,-0.23,catastrophic_stop_loss,-25.23,-25.0,-0.0
245,2022-10-07 15:00:00,buy,0.033333333333333326,EURUSD,0.97858,0.97108,0.99358,2022-10-10 07:00:00,0.97108,-0.23,catastrophic_stop_loss,-25.48,-25.0,-0.25
246,2022-10-10 13:00:00,buy,0.033333333333333326,EURUSD,0.97145,0.96395,0.98645,2022-10-13 12:00:00,0.96395,-0.23,catastrophic_stop_loss,-25.48,-25.0,-0.25
247,2022-10-13 15:00:00,buy,0.033333333333333326,EURUSD,0.9718,0.9643,0.9868,2022-10-13 16:00:00,0.9779,-0.23,logic_regime_change,20.1,20.33,-0.0
248,2022-10-13 19:00:00,buy,0.033333333333333326,EURUSD,0.97867,0.97117,0.99367,2022-10-14 11:00:00,0.97117,-0.23,catastrophic_stop_loss,-25.32,-25.0,-0.08
249,2022-10-17 02:00:00,buy,0.033333333333333326,EURUSD,0.97455,0.96705,0.98955,2022-10-23 22:00:00,0.98955,-0.23,take_profit,49.27,50.0,-0.5
250,2022-10-24 15:00:00,buy,0.033333333333333326,EURUSD,0.98854,0.98104,1.00354,2022-10-25 14:00:00,0.99678,-0.23,logic_regime_change,27.15,27.47,-0.08
251,2022-10-25 15:00:00,buy,0.033333333333333326,EURUSD,0.99569,0.98819,1.01069,2022-10-31 14:00:00,0.98819,-0.23,catastrophic_stop_loss,-25.73,-25.0,-0.5
252,2022-11-01 01:00:00,buy,0.033333333333333326,EURUSD,0.9885,0.981,1.0035,2022-11-02 23:00:00,0.981,-0.23,catastrophic_stop_loss,-25.32,-25.0,-0.08
253,2022-11-03 19:00:00,buy,0.033333333333333326,EURUSD,0.97538,0.96788,0.99038,2022-11-04 14:00:00,0.99038,-0.23,take_profit,49.68,50.0,-0.08
254,2022-11-07 10:00:00,buy,0.033333333333333326,EURUSD,0.99855,0.99105,1.01355,2022-11-10 03:00:00,1.0017,-0.23,logic_regime_change,10.02,10.5,-0.25
255,2022-11-10 14:00:00,buy,0.033333333333333326,EURUSD,1.01229,1.00479,1.02729,2022-11-10 20:00:00,1.01812,-0.23,logic_regime_change,19.2,19.43,-0.0
256,2022-11-14 13:00:00,sell,0.033333333333333326,EURUSD,1.03338,1.04088,1.01838,2022-11-14 15:00:00,1.03135,-0.23,logic_regime_change,6.53,6.77,0.0
257,2022-11-15 19:00:00,sell,0.033333333333333326,EURUSD,1.03092,1.03842,1.01592,2022-11-16 01:00:00,1.03442,-0.23,logic_regime_change,-11.89,-11.67,0.01
258,2023-02-28 08:00:00,sell,0.033333333333333326,EURUSD,1.05947,1.06697,1.04447,2023-03-01 11:00:00,1.06697,-0.23,catastrophic_stop_loss,-25.22,-25.0,0.01
259,2023-03-01 21:00:00,sell,0.033333333333333326,EURUSD,1.06648,1.07398,1.05148,2023-03-13 16:00:00,1.07398,-0.23,catastrophic_stop_loss,-25.11,-25.0,0.12
260,2023-03-13 21:00:00,sell,0.033333333333333326,EURUSD,1.07276,1.08026,1.05776,2023-03-15 12:00:00,1.05776,-0.23,take_profit,49.79,50.0,0.02
261,2023-03-17 13:00:00,sell,0.033333333333333326,EURUSD,1.06266,1.07016,1.04766,2023-03-20 11:00:00,1.07016,-0.23,catastrophic_stop_loss,-25.2,-25.0,0.03
262,2023-03-21 00:00:00,sell,0.033333333333333326,EURUSD,1.07191,1.07941,1.05691,2023-03-22 10:00:00,1.07941,-0.23,catastrophic_stop_loss,-25.22,-25.0,0.01
263,2023-03-22 13:00:00,sell,0.033333333333333326,EURUSD,1.07818,1.08568,1.06318,2023-03-22 18:00:00,1.08568,-0.23,catastrophic_stop_loss,-25.23,-25.0,0.0
264,2023-03-23 10:00:00,sell,0.033333333333333326,EURUSD,1.08857,1.09607,1.07357,2023-03-24 09:00:00,1.07357,-0.23,take_profit,49.78,50.0,0.01
265,2023-03-28 23:00:00,sell,0.033333333333333326,EURUSD,1.08414,1.09164,1.06914,2023-03-30 13:00:00,1.09164,-0.23,catastrophic_stop_loss,-25.21,-25.0,0.02
266,2023-03-31 00:00:00,sell,0.033333333333333326,EURUSD,1.09042,1.09792,1.07542,2023-04-07 07:00:00,1.09183,-0.23,logic_regime_change,-4.86,-4.7,0.07
267,2023-04-27 07:00:00,sell,0.033333333333333326,EURUSD,1.10558,1.11308,1.09058,2023-05-11 13:00:00,1.09058,-0.23,take_profit,49.91,50.0,0.14
268,2023-05-12 12:00:00,sell,0.033333333333333326,EURUSD,1.08923,1.09673,1.07423,2023-05-25 01:00:00,1.07423,-0.23,take_profit,49.9,50.0,0.13
269,2023-05-25 17:00:00,sell,0.033333333333333326,EURUSD,1.07129,1.07879,1.05629,2023-05-26 07:00:00,1.07292,-0.23,logic_regime_change,-5.66,-5.43,0.01
270,2023-07-14 07:00:00,sell,0.033333333333333326,EURUSD,1.12102,1.12852,1.10602,2023-07-24 23:00:00,1.10602,-0.23,take_profit,49.87,50.0,0.1
271,2023-07-25 07:00:00,buy,0.033333333333333326,EURUSD,1.10797,1.10047,1.12297,2023-07-27 13:00:00,1.10047,-0.23,catastrophic_stop_loss,-25.4,-25.0,-0.17
272,2023-07-28 06:00:00,buy,0.033333333333333326,EURUSD,1.09859,1.09109,1.11359,2023-08-03 07:00:00,1.09217,-0.23,logic_regime_change,-22.13,-21.4,-0.5
273,2023-08-03 07:00:00,sell,0.033333333333333326,EURUSD,1.09217,1.09967,1.07717,2023-08-04 12:00:00,1.09967,-0.23,catastrophic_stop_loss,-25.22,-25.0,0.01
274,2023-08-07 00:00:00,sell,0.033333333333333326,EURUSD,1.10028,1.10778,1.08528,2023-08-18 12:00:00,1.08528,-0.23,take_profit,49.88,50.0,0.11
275,2023-08-21 22:00:00,sell,0.033333333333333326,EURUSD,1.08956,1.09706,1.07456,2023-09-05 08:00:00,1.07456,-0.23,take_profit,49.92,50.0,0.15
276,2023-09-06 16:00:00,sell,0.033333333333333326,EURUSD,1.07128,1.07878,1.05628,2023-09-12 07:00:00,1.07326,-0.23,logic_regime_change,-6.77,-6.6,0.06
277,2023-10-03 07:00:00,buy,0.033333333333333326,EURUSD,1.04731,1.03981,1.06231,2023-10-11 07:00:00,1.06103,-0.23,logic_regime_change,44.83,45.73,-0.67
278,2023-10-11 07:00:00,sell,0.033333333333333326,EURUSD,1.06103,1.06853,1.04603,2023-10-20 07:00:00,1.05741,-0.23,logic_regime_change,11.92,12.07,0.09
279,2023-10-20 12:00:00,buy,0.033333333333333326,EURUSD,1.05912,1.05162,1.07412,2023-10-31 07:00:00,1.06082,-0.23,logic_regime_change,4.52,5.67,-0.92
280,2023-11-03 13:00:00,buy,0.033333333333333326,EURUSD,1.07094,1.06344,1.08594,2023-11-03 14:00:00,1.0721,-0.23,logic_regime_change,3.63,3.87,-0.0
281,2023-11-14 14:00:00,buy,0.033333333333333326,EURUSD,1.07891,1.07141,1.09391,2023-11-14 20:00:00,1.08814,-0.23,logic_regime_change,30.53,30.77,-0.0
282,2023-11-16 14:00:00,buy,0.033333333333333326,EURUSD,1.08811,1.08061,1.10311,2023-11-16 15:00:00,1.08766,-0.23,logic_regime_change,-1.73,-1.5,-0.0
283,2023-11-16 17:00:00,buy,0.033333333333333326,EURUSD,1.08499,1.07749,1.09999,2023-11-16 20:00:00,1.08557,-0.23,logic_regime_change,1.7,1.93,-0.0
284,2023-11-20 09:00:00,sell,0.033333333333333326,EURUSD,1.09194,1.09944,1.07694,2023-11-28 15:00:00,1.09944,-0.23,catastrophic_stop_loss,-25.15,-25.0,0.08
285,2023-11-29 07:00:00,sell,0.033333333333333326,EURUSD,1.10003,1.10753,1.08503,2023-11-29 08:00:00,1.09794,-0.23,logic_regime_change,6.73,6.97,0.0
286,2023-12-11 00:00:00,buy,0.033333333333333326,EURUSD,1.07655,1.06905,1.09155,2023-12-14 11:00:00,1.09155,-0.23,take_profit,49.52,50.0,-0.25
287,2023-12-18 05:00:00,buy,0.033333333333333326,EURUSD,1.09131,1.08381,1.10631,2023-12-27 12:00:00,1.10631,-0.23,take_profit,49.02,50.0,-0.75
288,2023-12-29 12:00:00,buy,0.033333333333333326,EURUSD,1.10767,1.10017,1.12267,2024-01-02 10:00:00,1.10017,-0.23,catastrophic_stop_loss,-25.57,-25.0,-0.33
289,2024-01-03 01:00:00,buy,0.033333333333333326,EURUSD,1.09494,1.08744,1.10994,2024-01-10 08:00:00,1.09263,-0.23,logic_regime_change,-8.52,-7.7,-0.58
290,2024-01-22 09:00:00,sell,0.033333333333333326,EURUSD,1.08917,1.09667,1.07417,2024-01-30 08:00:00,1.08246,-0.23,logic_regime_change,22.21,22.37,0.08
291,2024-01-30 15:00:00,buy,0.033333333333333326,EURUSD,1.08506,1.07756,1.10006,2024-01-30 21:00:00,1.0845,-0.23,logic_regime_change,-2.1,-1.87,-0.0
292,2024-01-31 14:00:00,buy,0.033333333333333326,EURUSD,1.08575,1.07825,1.10075,2024-02-01 03:00:00,1.08193,-0.23,logic_regime_change,-13.05,-12.73,-0.08
293,2024-02-01 17:00:00,buy,0.033333333333333326,EURUSD,1.08647,1.07897,1.10147,2024-02-01 23:00:00,1.08724,-0.23,logic_regime_change,2.33,2.57,-0.0
294,2024-02-05 19:00:00,buy,0.033333333333333326,EURUSD,1.07441,1.06691,1.08941,2024-02-05 20:00:00,1.07429,-0.23,logic_regime_change,-0.63,-0.4,-0.0
295,2024-02-06 15:00:00,buy,0.033333333333333326,EURUSD,1.07406,1.06656,1.08906,2024-02-06 16:00:00,1.07434,-0.23,logic_regime_change,0.7,0.93,-0.0
296,2024-02-08 09:00:00,sell,0.033333333333333326,EURUSD,1.07774,1.08524,1.06274,2024-02-19 08:00:00,1.07828,-0.23,logic_regime_change,-1.92,-1.8,0.11
297,2024-02-28 15:00:00,buy,0.033333333333333326,EURUSD,1.08299,1.07549,1.09799,2024-03-08 08:00:00,1.09336,-0.23,logic_regime_change,33.58,34.57,-0.75
298,2024-03-19 07:00:00,sell,0.033333333333333326,EURUSD,1.08675,1.09425,1.07175,2024-04-10 13:00:00,1.07808,-0.23,logic_regime_change,28.89,28.9,0.22
299,2024-04-10 17:00:00,sell,0.033333333333333326,EURUSD,1.07361,1.08111,1.05861,2024-04-10 18:00:00,1.075,-0.23,logic_regime_change,-4.87,-4.63,0.0
300,2024-04-10 19:00:00,sell,0.033333333333333326,EURUSD,1.07361,1.08111,1.05861,2024-04-17 08:00:00,1.06252,-0.23,logic_regime_change,36.8,36.97,0.07
301,2024-04-17 13:00:00,buy,0.033333333333333326,EURUSD,1.06346,1.05596,1.07846,2024-04-17 18:00:00,1.06683,-0.23,logic_regime_change,11.0,11.23,-0.0
302,2024-04-17 21:00:00,buy,0.033333333333333326,EURUSD,1.06709,1.05959,1.08209,2024-04-18 13:00:00,1.06628,-0.23,logic_regime_change,-3.02,-2.7,-0.08
303,2024-04-19 19:00:00,buy,0.033333333333333326,EURUSD,1.06506,1.05756,1.08006,2024-04-22 02:00:00,1.06681,-0.23,logic_regime_change,5.35,5.83,-0.25
304,2024-04-22 03:00:00,buy,0.033333333333333326,EURUSD,1.0664,1.0589,1.0814,2024-04-22 15:00:00,1.06449,-0.23,logic_regime_change,-6.6,-6.37,-0.0
305,2024-04-22 19:00:00,buy,0.033333333333333326,EURUSD,1.06585,1.05835,1.08085,2024-04-23 08:00:00,1.06797,-0.23,logic_regime_change,6.75,7.07,-0.08
306,2024-04-23 20:00:00,buy,0.033333333333333326,EURUSD,1.07028,1.06278,1.08528,2024-04-25 13:00:00,1.06925,-0.23,logic_regime_change,-3.83,-3.43,-0.17
307,2024-04-25 19:00:00,buy,0.033333333333333326,EURUSD,1.07275,1.06525,1.08775,2024-04-26 08:00:00,1.07294,-0.23,logic_regime_change,0.32,0.63,-0.08
308,2024-04-26 08:00:00,sell,0.033333333333333326,EURUSD,1.07294,1.08044,1.05794,2024-05-03 12:00:00,1.08044,-0.23,catastrophic_stop_loss,-25.16,-25.0,0.07
309,2024-05-05 21:00:00,sell,0.033333333333333326,EURUSD,1.07609,1.08359,1.06109,2024-05-07 08:00:00,1.07643,-0.23,logic_regime_change,-1.35,-1.13,0.02
310,2024-05-16 08:00:00,sell,0.033333333333333326,EURUSD,1.08744,1.09494,1.07244,2024-06-07 13:00:00,1.08332,-0.23,logic_regime_change,13.72,13.73,0.22
311,2024-06-07 18:00:00,sell,0.033333333333333326,EURUSD,1.08051,1.08801,1.06551,2024-06-12 13:00:00,1.08266,-0.23,logic_regime_change,-7.35,-7.17,0.05
312,2024-06-12 23:00:00,sell,0.033333333333333326,EURUSD,1.08109,1.08859,1.06609,2024-06-14 08:00:00,1.07075,-0.23,logic_regime_change,34.25,34.47,0.02
313,2024-06-25 08:00:00,sell,0.033333333333333326,EURUSD,1.07268,1.08018,1.05768,2024-07-03 14:00:00,1.08018,-0.23,catastrophic_stop_loss,-25.15,-25.0,0.08
314,2024-07-04 00:00:00,sell,0.033333333333333326,EURUSD,1.07911,1.08661,1.06411,2024-07-11 12:00:00,1.08661,-0.23,catastrophic_stop_loss,-25.16,-25.0,0.07
315,2024-07-11 21:00:00,sell,0.033333333333333326,EURUSD,1.08658,1.09408,1.07158,2024-07-17 08:00:00,1.09408,-0.23,catastrophic_stop_loss,-25.17,-25.0,0.06
316,2024-07-17 22:00:00,sell,0.033333333333333326,EURUSD,1.0938,1.1013,1.0788,2024-07-24 08:00:00,1.08293,-0.23,logic_regime_change,36.07,36.23,0.07
317,2024-08-13 08:00:00,sell,0.033333333333333326,EURUSD,1.093,1.1005,1.078,2024-08-14 07:00:00,1.1005,-0.23,catastrophic_stop_loss,-25.22,-25.0,0.01
318,2024-08-14 17:00:00,sell,0.033333333333333326,EURUSD,1.10183,1.10933,1.08683,2024-08-20 12:00:00,1.10933,-0.23,catastrophic_stop_loss,-25.17,-25.0,0.06
