time_utc,open,high,low,close,tick_volume
2025-10-06 21:00:00,1.34814,1.34875,1.34760,1.34820,18420
2025-10-07 01:00:00,1.34820,1.34820,1.34678,1.34698,22221
2025-10-07 05:00:00,1.34699,1.34713,1.34292,1.34369,40103
2025-10-07 09:00:00,1.34369,1.34442,1.33921,1.34142,41614
2025-10-07 13:00:00,1.34141,1.34546,1.34094,1.34428,49288
2025-10-07 17:00:00,1.34427,1.34522,1.34161,1.34223,29004
2025-10-07 21:00:00,1.34211,1.34288,1.34112,1.34155,18955
2025-10-08 01:00:00,1.34156,1.34157,1.33898,1.33935,31757
2025-10-08 05:00:00,1.33935,1.34258,1.33838,1.34086,41655
2025-10-08 09:00:00,1.34086,1.34276,1.34003,1.34194,41570
2025-10-08 13:00:00,1.34194,1.34387,1.33723,1.33874,46376
2025-10-08 17:00:00,1.33875,1.34060,1.33708,1.34033,30110
2025-10-08 21:00:00,1.33987,1.34134,1.33954,1.34099,20542
2025-10-09 01:00:00,1.34098,1.34195,1.34060,1.34126,24514
2025-10-09 05:00:00,1.34128,1.34170,1.33438,1.33619,42305
2025-10-09 09:00:00,1.33620,1.33901,1.33587,1.33848,41878
2025-10-09 13:00:00,1.33853,1.33946,1.32910,1.32943,59462
2025-10-09 17:00:00,1.32942,1.33059,1.32794,1.33027,33453
2025-10-09 21:00:00,1.32922,1.33065,1.32917,1.33044,20038
2025-10-10 01:00:00,1.33044,1.33142,1.32995,1.33087,25681
2025-10-10 05:00:00,1.33089,1.33146,1.32795,1.33079,42367
2025-10-10 09:00:00,1.33076,1.33094,1.32617,1.32791,42455
2025-10-10 13:00:00,1.32792,1.33702,1.32684,1.33452,63486
2025-10-10 17:00:00,1.33454,1.33552,1.33316,1.33539,36351
2025-10-12 21:00:00,1.33415,1.33542,1.33258,1.33505,28356
2025-10-13 01:00:00,1.33524,1.33634,1.33452,1.33569,28369
2025-10-13 05:00:00,1.33565,1.33665,1.33146,1.33265,42649
2025-10-13 09:00:00,1.33264,1.33529,1.33246,1.33335,40001
2025-10-13 13:00:00,1.33336,1.33383,1.33190,1.33301,44327
2025-10-13 17:00:00,1.33302,1.33401,1.33262,1.33327,24520
2025-10-13 21:00:00,1.33225,1.33383,1.33218,1.33363,18109
2025-10-14 01:00:00,1.33365,1.33528,1.33353,1.33518,30319
2025-10-14 05:00:00,1.33518,1.33520,1.32521,1.32836,52369
2025-10-14 09:00:00,1.32838,1.32841,1.32482,1.32616,48194
2025-10-14 13:00:00,1.32611,1.33295,1.32601,1.33175,58161
2025-10-14 17:00:00,1.33171,1.33320,1.33120,1.33184,31111
2025-10-14 21:00:00,1.33162,1.33306,1.33113,1.33285,17054
2025-10-15 01:00:00,1.33283,1.33542,1.33254,1.33486,27856
2025-10-15 05:00:00,1.33488,1.33733,1.33412,1.33454,42051
2025-10-15 09:00:00,1.33453,1.33669,1.33357,1.33460,39660
2025-10-15 13:00:00,1.33462,1.34035,1.33346,1.33908,52682
2025-10-15 17:00:00,1.33902,1.34073,1.33704,1.34029,31920
2025-10-15 21:00:00,1.33909,1.34280,1.33874,1.34218,22630
2025-10-16 01:00:00,1.34217,1.34419,1.34123,1.34141,27928
2025-10-16 05:00:00,1.34139,1.34431,1.34043,1.34380,43692
2025-10-16 09:00:00,1.34379,1.34492,1.34212,1.34472,41465
2025-10-16 13:00:00,1.34473,1.34544,1.34113,1.34266,58263
2025-10-16 17:00:00,1.34265,1.34480,1.34198,1.34345,34124
2025-10-16 21:00:00,1.34270,1.34522,1.34270,1.34469,19607
2025-10-17 01:00:00,1.34468,1.34539,1.34313,1.34523,29654
2025-10-17 05:00:00,1.34522,1.34716,1.34107,1.34237,45373
