time_utc,open,high,low,close,tick_volume
2018-04-19 21:00:00,107.37200,107.56100,107.35700,107.46300,16348
2018-04-20 01:00:00,107.46200,107.73200,107.41500,107.64700,14252
2018-04-20 05:00:00,107.64800,107.67200,107.47900,107.61700,16588
2018-04-20 09:00:00,107.61600,107.71200,107.55100,107.69400,15770
2018-04-20 13:00:00,107.69600,107.85700,107.51100,107.51100,27116
2018-04-20 17:00:00,107.51300,107.66600,107.50700,107.64300,12171
2018-04-22 21:00:00,107.78500,107.88800,107.66200,107.82000,13719
2018-04-23 01:00:00,107.81900,107.88400,107.74000,107.80700,11546
2018-04-23 05:00:00,107.80600,108.01400,107.76700,108.00000,16755
2018-04-23 09:00:00,107.99900,108.28000,107.99700,108.21200,16104
2018-04-23 13:00:00,108.21100,108.70900,108.17700,108.64900,23273
2018-04-23 17:00:00,108.64700,108.75300,108.55100,108.70100,14104
2018-04-23 21:00:00,108.70600,108.80600,108.67000,108.75200,11008
2018-04-24 01:00:00,108.75500,108.86900,108.69500,108.81200,13178
2018-04-24 05:00:00,108.80900,108.91700,108.75400,108.82200,15204
2018-04-24 09:00:00,108.82100,109.06700,108.77500,108.99900,15582
2018-04-24 13:00:00,108.99600,109.20200,108.71400,108.72200,31391
2018-04-24 17:00:00,108.72000,108.83300,108.54300,108.81200,23134
2018-04-24 21:00:00,108.81300,108.96500,108.78500,108.89100,12599
2018-04-25 01:00:00,108.89200,109.06300,108.81100,109.03400,15013
2018-04-25 05:00:00,109.03300,109.26900,108.99900,109.08900,20136
2018-04-25 09:00:00,109.09100,109.25800,108.98400,109.20000,19940
2018-04-25 13:00:00,109.19900,109.38300,109.05500,109.24000,31658
2018-04-25 17:00:00,109.23900,109.45400,109.23700,109.42500,15589
2018-04-25 21:00:00,109.42400,109.46800,109.24400,109.41400,12897
2018-04-26 01:00:00,109.41300,109.45600,109.27800,109.33800,11805
2018-04-26 05:00:00,109.33600,109.39400,109.24500,109.35600,17471
2018-04-26 09:00:00,109.35500,109.38500,109.09600,109.17000,20948
2018-04-26 13:00:00,109.16900,109.39800,109.06600,109.20200,26722
2018-04-26 17:00:00,109.20500,109.42000,109.20500,109.30200,11875
2018-04-26 21:00:00,109.28400,109.35200,109.23300,109.26800,11009
2018-04-27 01:00:00,109.26700,109.33800,109.14500,109.18200,13041
2018-04-27 05:00:00,109.18000,109.49100,109.16400,109.37600,19013
2018-04-27 09:00:00,109.37700,109.53800,109.25600,109.31400,18772
2018-04-27 13:00:00,109.32000,109.34400,108.95700,109.08500,26706
2018-04-27 17:00:00,109.08600,109.14700,108.98700,109.08200,10690
2018-04-29 21:00:00,109.06400,109.18100,109.02200,109.07700,6607
2018-04-30 01:00:00,109.07400,109.15700,109.06100,109.14000,5766
2018-04-30 05:00:00,109.13900,109.32800,109.13000,109.30900,13338
2018-04-30 09:00:00,109.30800,109.43100,109.23100,109.32100,15332
2018-04-30 13:00:00,109.31800,109.45200,109.08600,109.12200,23374
2018-04-30 17:00:00,109.12300,109.37000,109.10600,109.32500,14077
2018-04-30 21:00:00,109.30800,109.34000,109.23500,109.29800,12587
2018-05-01 01:00:00,109.29600,109.38900,109.29400,109.38000,6956
2018-05-01 05:00:00,109.38200,109.58300,109.37000,109.57000,11140
2018-05-01 09:00:00,109.56900,109.70200,109.55900,109.68200,15331
2018-05-01 13:00:00,109.68700,109.79500,109.56600,109.58400,26071
2018-05-01 17:00:00,109.58600,109.88900,109.51500,109.86200,15581
2018-05-01 21:00:00,109.86000,109.91900,109.69400,109.80700,11773
2018-05-02 01:00:00,109.80900,109.84100,109.64500,109.73500,11427
2018-05-02 05:00:00,109.73800,109.87700,109.72800,109.79900,16349
2018-05-02 09:00:00,109.79700,109.85300,109.77000,109.77700,15897
2018-05-02 13:00:00,109.77600,110.03600,109.74600,109.86100,23651
2018-05-02 17:00:00,109.86200,109.96300,109.59600,109.84800,25975
2018-05-02 21:00:00,109.84400,109.90400,109.69200,109.69600,10292
2018-05-03 01:00:00,109.69700,109.73400,109.57000,109.64900,9075
2018-05-03 05:00:00,109.64800,109.74400,109.55500,109.65300,15565
2018-05-03 09:00:00,109.65600,109.68600,109.15500,109.25800,23249
2018-05-03 13:00:00,109.25200,109.38100,108.93000,109.14800,32977
2018-05-03 17:00:00,109.14900,109.24800,109.10200,109.19600,20238
2018-05-03 21:00:00,109.21500,109.23400,109.09600,109.17400,8673
2018-05-04 01:00:00,109.17600,109.18500,108.93400,109.10300,8534
2018-05-04 05:00:00,109.10200,109.16000,108.98600,109.05000,14643
2018-05-04 09:00:00,109.05100,109.12600,108.64800,108.80700,19176
2018-05-04 13:00:00,108.80900,109.27400,108.80900,108.97100,27956
2018-05-04 17:00:00,108.97400,109.16400,108.97400,109.06100,11048
2018-05-06 21:00:00,109.11200,109.20100,108.90100,108.90900,9978
2018-05-07 01:00:00,108.91100,109.13200,108.75800,109.11700,13400
